beer_id,beer_name,name,use,time,amount,amount_is_weight,notes
viernes-negro,[u'Viernes Negro'],[u'Irish Moss'],[u'Boil'],[u'1.0'],[u'0.25'],[u'false'],[]
mosaic-ipa-1-9b6a81,[u'mosaic ipa 1'],[],[],[],[],[],[]
maibock-cca229,[u'Maibock'],[],[],[],[],[],[]
70-citra-ipa-8224d8,[u'#70 Citra Ipa'],[],[],[],[],[],[]
bear-bait-971ee5,[u'Bear Bait'],[],[],[],[],[],[]
rainy-day-house-ale-strong-ale-0a7a28,[u'Rainy Day House Ale (Strong Ale)'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
dark-winter,[u'Dark Winter'],[],[],[],[],[],[]
spring-ipa-4,[u'Spring ipa'],[],[],[],[],[],[]
reds-devil,"[u""Red's Devil""]",[u'Irish Moss'],[u'Boil'],[u'20.0'],[u'0.35'],[u'false'],[]
drinkaweizel,[u'Drinkaweizel'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'5.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
cooperstown-altbier,[u'Cooperstown Altbier'],[],[],[],[],[],[]
oatmeal-stout-207,[u'Oatmeal Stout'],[],[],[],[],[],[]
rebel-ipa-clone-1,[u'Rebel IPA Clone'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
astro-1-amarillo,[u'Astro 1 - Amarillo'],[],[],[],[],[],[]
for-the-lite-drinker,[u'For The Lite Drinker'],[u'Campden Tablet'],[u'Mash'],[u'10.0'],[u'1.0'],[u'false'],[]
chimey-inspired,[u'Chimey Inspired'],[],[],[],[],[],[]
forest-fire-smoked-black-ipa,[u'Forest Fire Smoked Black IPA'],[u'American Oak Chips (Medium Toast)'],[u'Secondary'],[u'2.0'],[u'3.0'],[u'false'],[]
spicy-rye-2,[u'Spicy Rye'],[],[],[],[],[],[]
hawgator-hoggetowne-downtowne-cream-ale-iii,[u'HAWGator Hoggetowne Downtowne Cream Ale III'],[],[],[],[],[],[]
heraclitus-stout,[u'Heraclitus Stout'],[u'Orange Zest'],[u'Primary'],[u'14.0'],[u'0.1'],[u'false'],[]
wedding-notes,[u'Wedding notes'],[],[],[],[],[],[]
newfie-saison-dupont,[u'Newfie Saison (dupont)'],[u'Bitter Orange Peel'],[u'Boil'],[u'5.0'],[u'17.0'],[u'false'],[]
oliver-road-ipa-2010-12-24-versio,[u'Oliver Road IPA  (2010-12-24 version)'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
millions-of-peaches-and-wheat,[u'Millions of Peaches and Wheat'],[u'Peaches (Frozen)'],[u'Secondary'],[u'14.0'],[u'2.0'],[u'false'],[]
withwhateversleft,[u'Withwhateversleft'],[],[],[],[],[],[]
galaxy-pale-ale-9,[u'Galaxy Pale Ale'],[],[],[],[],[],[]
nutcastle-brown,[u'nutcastle brown'],[],[],[],[],[],[]
snow-more-please-1,"[u'Snow-More, Please!']",[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'0.5'],[u'false'],[]
larrys-hefe,"[u""Larry's Hefe""]",[],[],[],[],[],[]
scottish-session,[u'Scottish Session'],[],[],[],[],[],[]
muddy-seconds,[u'Muddy Seconds'],[],[],[],[],[],[]
summertime-blues,[u'Summertime Blues'],[u'Blueberries (Frozen)'],[u'Secondary'],[u'7.0'],[u'16.0'],[u'false'],[]
15022-tweede-kans,[u'#15022 Tweede Kans'],[],[],[],[],[],[]
crane-ale-13,"[u""Crane Ale '13""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
black-ipa-v2-2,[u'Black IPA v2'],[],[],[],[],[],[]
spring-weiss,[u'Spring Weiss'],[],[],[],[],[],[]
basil-pale-ale-1,[u'Basil Pale Ale'],[],[],[],[],[],[]
hier-landrace,[u'Hier Landrace'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
midwest-cologne-kolsch-1,[u'Midwest Cologne Kolsch'],[],[],[],[],[],[]
mores-saison,[u'Mores Saison'],[u'Coriander Seed'],[u'Boil'],[u'5.0'],[u'1.34'],[u'false'],[]
red-vapor,[u'Red Vapor'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
ipa-of-great-magnumtude,[u'IPA of great magnumtude'],[],[],[],[],[],[]
hopslam-clone-e6628b,[u'Hopslam clone'],[],[],[],[],[],[]
megladon-imperial-red,[u'Megladon Imperial Red'],[],[],[],[],[],[]
imerial-red-ale-1,[u'Imerial Red Ale #1'],[u'Irish Moss'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],[]
nelson-sauvin-ipa-14,[u'Nelson Sauvin IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
batch-4-amarillo-imperial-black-a,[u'Batch #4 - Amarillo Imperial Black Ale'],[],[],[],[],[],[]
flips,[u'Flips'],[],[],[],[],[],[]
fitter-hoppier,[u'Fitter Hoppier'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
there-and-back-again-brown-ale-f0e0b1,[u'There And Back Again Brown Ale'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
7-minute-ale-314ce0,[u'7 Minute Ale'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'11.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
black-ipa-ii-7,[u'Black IPA II'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
10-2eda69,[u'#10'],[],[],[],[],[],[]
summer-citra-pale-ale,[u'Summer Citra Pale Ale'],[],[],[],[],[],[]
pacifica-ipa,[u'pacifica IPA'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'90.0'],[u'0.105821885848741'],[u'false'],[u'Reduces PH of water.']
citra-ipa-29,[u'Citra IPA'],[],[],[],[],[],[]
purp-drank,[u'Purp Drank!'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
may-esb,[u'May ESB'],[],[],[],[],[],[]
shamy-bash-citrus-wheat,[u'Shamy Bash Citrus Wheat'],[u'Lemon Peel'],[u'Boil'],[u'15.0'],[u'0.3'],[u'false'],[]
restart-ipa,[u'Restart IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'0.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
something-blue-wheat-f6de8b,[u'Something Blue Wheat'],[u'Blackberries (Fresh)'],[u'Secondary'],[u'7.0'],[u'4.0'],[u'false'],[]
pale-oat,[u'Pale Oat'],[],[],[],[],[],[]
whiskey-stout-3,[u'Whiskey Stout'],[],[],[],[],[],[]
fall-porter-092015,[u'Fall Porter 092015'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
highland-ale-2,[u'Highland Ale'],[],[],[],[],[],[]
pale-millenium,[u'Pale Millenium'],[],[],[],[],[],[]
oatmeal-stout-mcausland-clone,[u'Oatmeal Stout - McAusland Clone'],[],[],[],[],[],[]
esb-148,[u'ESB'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
saison-44,[u'saison'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
h-bomb-3,[u'H-Bomb'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
belgian-blonde-10-1,[u'Belgian Blonde 1.0'],[],[],[],[],[],[]
griffins-brown-ale,"[u""Griffin's Brown Ale""]",[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
jamils-american-brown-ale,"[u""Jamil's American Brown Ale""]",[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
lone-star-route-90-ipa,[u'Lone-Star  Route 90- IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
jagged-cross-monastic-ipa,[u'Jagged Cross- Monastic IPA'],[],[],[],[],[],[]
table-saison-30,[u'Table Saison 3.0'],[],[],[],[],[],[]
sexual-chocolate-a045a6,[u'Sexual Chocolate'],[u'Cocoa Nibs'],[u'Secondary'],[u'7.0'],[u'7.0'],[u'false'],[]
wheaty-wheat,[u'Wheaty wheat'],[],[],[],[],[],[]
30-brown-ale,[u'#30 Brown Ale'],[u'Irish Moss'],[u'Boil'],[u'75.0'],[u'1.0'],[u'false'],[]
lil-dipa,"[u""Lil' DIPA""]",[],[],[],[],[],[]
celebretory-ccc-ryepilale,[u'Celebretory CCC RyePilAle'],[u'Cardamom Seed'],[u'Bottle'],[u'1.0'],[u'1.0'],[u'false'],[]
my-helles,[u'My Helles'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'1.0'],[u'3.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
kentucky-bourbon-barrel-ale-3,[u'Kentucky Bourbon Barrel Ale'],[u'Bourbon Soaked French Oak Chips'],[u'Secondary'],[u'14.0'],[u'9.0'],[u'false'],[]
super-gordo,[u'Super Gordo'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
summer-ipa-dipa-in-australia,[u'Summer* IPA (DIPA?)  *in Australia'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
apricot-hefeweissen,[u'Apricot Hefeweissen'],[u'Gypsum (Calcium Sulfate)'],[u'Boil'],[u'60.0'],[u'1.0'],[u'false'],[u'Reduces PH of water.']
tasty-s-janet-s-brown,"[u""Tasty's Janet's Brown""]",[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
scottish-session-iii,[u'Scottish Session III'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'0.25'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
two-fields-all-grain,[u'Two Fields All Grain'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
10-blondinette-2,[u'10 - Blondinette #2'],[u'Coriander Seed'],[u'Boil'],[u'10.0'],[u'7.0'],[u'false'],[]
pale-ale-535,[u'Pale Ale'],[u'Irish Moss'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],[]
a-strong-blonde-named-ginger,[u'A Strong Blonde Named Ginger'],[u'Ginger Root (Fresh)'],[u'Boil'],[u'10.0'],[u'0.705479238991608'],[u'false'],[]
nb-three-hearted-ale-3,[u'NB Three Hearted  Ale'],[],[],[],[],[],[]
outryegeous-ryepa,[u'Outryegeous RyePA'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
hoegaarden-clone-too-much-extract,[u'Hoegaarden Clone (too much extract)'],[u'Coriander Seed'],[u'Boil'],[u'15.0'],[u'1.5'],[u'false'],[]
stone-haven-vanilla-oats,[u'Stone Haven Vanilla Oats'],[u'Vanilla Extract'],[u'Secondary'],[u'7.0'],[u'60.0'],[u'false'],[]
wilson-sticke,[u'Wilson Sticke'],[],[],[],[],[],[]
317-porter,[u'317 Porter'],[],[],[],[],[],[]
standard-weissbier,[u'Standard Weissbier'],[],[],[],[],[],[]
nut-brown-3-2,[u'Nut brown 3'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
zpa,[u'Z.P.A'],[],[],[],[],[],[]
cream-ale-315,[u'Cream Ale'],[],[],[],[],[],[]
da-20,[u'DA 2.0'],[u'Amylase Enzyme'],[u'Primary'],[u'0.0'],[u'3.0'],[u'false'],[]
oatmeal-imperial-stout-1,[u'Oatmeal Imperial Stout'],[u'Coffee (Brewed)'],[u'Secondary'],[u'14.0'],[u'2.0'],[u'false'],[]
pret-a-porter,[u'pret a porter'],[u'Super Moss HB'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],[]
citra-wheat-1,[u'Citra Wheat'],[],[],[],[],[],[]
ninja-bob-black-ipa,[u'Ninja Bob Black IPA'],[],[],[],[],[],[]
pale-wheat,[u'Pale Wheat'],[],[],[],[],[],[]
brrrr-bitter,[u'Brrrr Bitter'],[],[],[],[],[],[]
strong-scotch-ale-3,[u'Strong Scotch Ale'],[],[],[],[],[],[]
wet-citra-ipa,[u'Wet Citra IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
crusaders-doppelbock-11-13,"[u""Crusader's Doppelbock 11/13""]",[],[],[],[],[],[]
blind-pig-clone-20,[u'Blind Pig Clone'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
hazelnut-brown-ale-12,[u'Hazelnut Brown Ale'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],[]
percheron-porter,[u'Percheron Porter'],[u'Oak Chips'],[u'Secondary'],[u'14.0'],[u'1.0'],[u'false'],[]
10g-chinook-ipa,[u'10G Chinook ipa'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
caliente-red,[u'Caliente Red'],[],[],[],[],[],[]
honey-amber-ale,[u'Honey Amber Ale'],[u'Honey'],[u'Primary'],[u'14.0'],[u'2.0'],[u'false'],[]
my-second-ipa,[u'My Second IPA'],[],[],[],[],[],[]
blue-lunacy,[u'Blue Lunacy'],[u'Coriander Seed'],[u'Boil'],[u'5.0'],[u'0.25'],[u'false'],[]
super-bowl-ipa,[u'Super Bowl IPA'],[],[],[],[],[],[]
california-common-v,[u'California Common V'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.01'],[u'false'],[]
jed-ryepa-2,[u'Jed-RyePA 2'],[],[],[],[],[],[]
brown-ale-11-10,[u'BROWN ALE 11/10'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
a-dream-of-spring-2,[u'A Dream of Spring'],[u'Irish Moss'],[u'Boil'],[u'45.0'],[u'1.0'],[u'false'],[]
hawk-lt-pale-ale-pm-1,[u'Hawk LT Pale Ale PM 1'],[u'Fermcap'],[u'Primary'],[u'0.0'],[u'10.0'],[u'false'],[]
newriver-wheat,[u'NewRiver Wheat'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
cranky-yank,[u'Cranky Yank'],[],[],[],[],[],[]
lord-boddingtons,"[u""Lord Boddington's""]",[u'Burton Water Salts'],[u'Mash'],[u'10.0'],[u'0.3'],[u'false'],[]
oatmeal-stout-333,[u'Oatmeal Stout'],[u'Irish Moss'],[u'Boil'],[u'15.0'],[u'0.25'],[u'false'],[]
stinkin-lincoln,[u'stInkIn lIncoln'],[],[],[],[],[],[]
ugly-farm-sorachi-saceon,[u'Ugly Farm Sorachi Saceon'],[],[],[],[],[],[]
standard-hefe-de6155,[u'Standard Hefe'],[],[],[],[],[],[]
oki-beer,[u'OKI. Beer'],[],[],[],[],[],[]
josh-oatmeal-stout,[u'Josh- oatmeal stout'],[],[],[],[],[],[]
the-bald-monk,[u'The Bald Monk'],[],[],[],[],[],[]
fair-hero-0-1-b228fa,[u'Fair Hero 0.1'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
baby-shower,[u'Baby Shower'],[],[],[],[],[],[]
little-red-fighting-irish-man,[u'Little red fighting irish man'],[u'Priming Sugar'],[u'Bottle'],[u'0.0'],[u'4.0'],[u'false'],[]
old-prohibition,[u'Old Prohibition'],[u'Whirlfloc Tablet'],[u'Boil'],[u'5.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
st-stephens-1834-porter-1,"[u""St. Stephen's 1834 Porter""]",[],[],[],[],[],[]
cherrywood-smoked-dunkelweizen,[u'Cherrywood Smoked Dunkelweizen'],[],[],[],[],[],[]
machendrys-g-washingtons-patriot-,"[u""MacHendry's G. Washington's Patriot Porter""]",[u'Bourbon Soaked French Oak Chips'],[u'Secondary'],[u'14.0'],[u'1.0'],[u'false'],[]
saison-v-2-based-on-plum-kissed-version,[u'Saison v 2 (based on plum kissed version)'],[u'Orange Peel'],[u'Boil'],[u'0.0'],[u'0.35'],[u'false'],[]
lutz-cream-ale-2011-05-22-version,[u'Lutz Cream Ale (2011-05-22 version)'],[],[],[],[],[],[]
2013-sunnyland-stomp-german-hefeweizen,[u'2013-SUNNYLAND STOMP GERMAN HEFEWEIZEN'],[u'Yeast Nutrient (Wyeast)'],[u'Boil'],[u'20.0'],[u'2.0'],[u'false'],"[u'A blend of vitamins, minerals, amino acids, nitrogen compounds, zinc, and other elements benefical for fermentation. Use 1/2 tsp. per five gallons, last 15 min of boil.']"
zombie-dirt-40570b,[u'Zombie Dirt'],[],[],[],[],[],[]
amber-26,[u'Amber'],[u'Whirlfloc Tablet'],[u'Boil'],[u'20.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
saison-82,[u'Saison'],[],[],[],[],[],[]
nalgs-copper-ale,[u'Nalgs Copper Ale'],[u'Gelatin'],[u'Secondary'],[u'7.0'],[u'3.0'],[u'false'],[]
uncle-fros-crazy-amber,"[u""Uncle Fro's Crazy Amber""]",[],[],[],[],[],[]
emorywood-summer-ale,[u'Emorywood Summer Ale'],[],[],[],[],[],[]
white-ipa-79,[u'White IPA'],[],[],[],[],[],[]
drunken-orchid-1b21f6,[u'Drunken Orchid'],[u'Vanilla Beans'],[u'Secondary'],[u'14.0'],[u'2.0'],[u'false'],[]
fools-errand,[u'Fools Errand'],[u'Chocolate (Dark)'],[u'Boil'],[u'20.0'],[u'8.0'],[u'false'],[]
red-rooster-fa0118,[u'Red Rooster'],[],[],[],[],[],[]
recipe-created-2012-12-21-at-12-48-52-utc,[u'Recipe created 2012-12-21 at 12:48:52 UTC'],[],[],[],[],[],[]
ipa-343,[u'IPA'],[u'Whirlfloc Tablet'],[u'Boil'],[u'10.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
trip-o-mango,"[u""Trip o' Mango""]",[u'Honey'],[u'Secondary'],[u'8.0'],[u'2.0'],[u'false'],[]
dough-joe,[u'Dough-Joe'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
tokka-and-ryeson,[u'Tokka & Ryeson'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
saison-2-11,[u'Saison 2'],[u'Chocolate (Dark)'],[u'Primary'],[u'0.0'],[u'8.0'],[u'false'],[]
southport-presidential-honey-porter-iii,[u'Southport Presidential Honey Porter III'],[],[],[],[],[],[]
belgian-saison-9,[u'Belgian Saison'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'1.0'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
57-degrees-north,[u'57 Degrees North'],[],[],[],[],[],[]
kitchen-sink-19,[u'Kitchen Sink'],[u'Whirlfloc Tablet'],[u'Boil'],[u'15.0'],[u'0.5'],[u'false'],"[u'A blend of Irish Moss and purified Kappa carrageenan that encourages the precipitation of haze causing materials such as proteins and Beta glucans. Prepared in a quick dissolving, highly soluble tablet form.']"
2014-oktoberfest,[u'2014 Oktoberfest'],[],[],[],[],[],[]
